Scode,Coname,NewsDt,NewsID,Newsmedia,Buyernm,Sellernm,Subnm,Eqtrart,MAprice,Currut,Ifrumor,State,corporation_name
002555,顺荣三七,2015-05-04,M1996675431,凤凰财经,顺荣三七,三七互娱,三七互娱40%股权,40.00%,32.0,人民币,否,无,三七互娱
002555,三七互娱,2015-05-04,M1996675432,凤凰财经,顺荣三七,三七互娱,三七互娱40%股权,40.00%,32.0,人民币,否,无,三七互娱
002558,世纪游轮,2016-09-26,G1108160618,汇金网,世纪游轮,重庆拨萃、重庆杰资、弘毅创领等13名交易对方,AlphaFrontierLimited全部A类普通股,100.00%,305.04,人民币,否,无,重庆拨萃、重庆杰资、弘毅创领等13名交易对方
002559,亚威股份,2014-12-17,K326691491,搜狐,亚威股份,朱正强、宋美玉、华创赢达、平衡基金、汇众投资,无锡创科源94.52%股权,94.52%,1.39,人民币,否,无,无锡创科源94.52%股权
002562,兄弟科技,2012-03-20,R162014299,第一财经,兄弟科技,上海六禾芳甸投资中心、苏州鑫德诚股权投资合伙企业,中华化工72%股权,72.00%,9.79,人民币,否,无,中华化工72%股权
002564,张化机,2014-08-31,H402052804,凤凰财经,张化机,张秉新、叶宓曚；利诚香港；酷宝香港,上海宝酷100%股权；金华利诚100%股权；酷宝上海100%股权,上海宝酷100%；金华利诚100%；酷宝上海100%,15.0,人民币,否,无,张秉新、叶宓曚；利诚香港；酷宝香港
002564,天沃科技,2016-10-31,C90974878,和讯网,天沃科技,国能工程、余氏投资、协电科技、上海能衡、上海能协等16名交易对方,中机电力80%股权,80.00%,28.96,人民币,否,无,中机电力80%股权
002567,唐人神,2016-09-29,R538166439,金融界,唐人神,无,湖南龙华农牧发展有限公司股权,90.00%,4.586,人民币,否,无,湖南龙华农牧发展有限公司股权
002568,百润股份,2014-09-12,D615760518,东方财富网,百润股份,刘晓东、柳海彬、喻晓春、马晓华、旌德投资、民勤投资等,巴克斯酒业100%的股权,100.00%,55.63,人民币,否,无,巴克斯酒业100%的股权
002570,贝因美,2014-09-08,P993494758,凤凰财经,恒天然,贝因美,贝因美股权,20.00%,36.8,人民币,否,无,贝因美
002571,德力股份,2014-07-15,L1940531867,东方财富网,德力股份,刘毅等5名自然人、美拓创景、智盈泽成,北京武神世纪网络技术股份有限公司100%股权,100.00%,9.3,人民币,否,无,刘毅等5名自然人、美拓创景、智盈泽成
002573,国电清新,2012-12-10,F1791257290,证券之星,国电清新,5家电厂,14台524万千瓦燃煤发电机组的脱硫资产,0,8.8,人民币,否,无,5家电厂
002574,明牌珠宝,2016-09-26,M788707985,汇金网,明牌珠宝,无,苏州市好屋信息技术有限公司75%股权,75.00%,24.0,人民币,否,无,苏州市好屋信息技术有限公司75%股权
002575,群兴玩具,2014-07-21,D1419696756,凤凰财经,群兴玩具,李波、尹超、深圳市腾讯计算机系统有限公司、深圳市世纪凯华投资基金有限公司,星创互联(北京)科技有限公司股权,100.00%,14.4,人民币,否,无,星创互联(北京)科技有限公司股权
002581,万昌科技,2014-08-20,A1759437260,凤凰财经,万昌科技,未名集团、深圳三道等20名交易对方,北大之路100%股权,100.00%,29.33,人民币,否,无,北大之路100%股权
002582,好想你,2015-09-18,N50318075,新财界,好想你,朱伟海、何航等,郝姆斯公司股权,100.00%,9.6,人民币,否,无,郝姆斯公司股权
002586,围海股份,2016-12-08,N1081041937,中国财经信息网,围海股份,无,北京聚光绘影科技有限公司股权,41.11%,1.11,人民币,否,无,北京聚光绘影科技有限公司股权
002587,奥拓电子,2015-06-15,E1557260534,东方财富网,奥拓电子,沈永健、周维君、王亚伟、罗晓珊、中照龙腾、汉华源投资,千百辉股权,100.00%,2.5,人民币,否,无,千百辉股权
002588,史丹利,2016-09-09,N1146730980,中国证券网,史丹利,无,恒基种业35%股权,35.00%,1.5,人民币,否,无,恒基种业35%股权
002594,比亚迪,2015-04-03,E532823890,中金在线,合力泰,比亚迪,深圳市比亚迪电子部品件有限公司100%股权，以及深圳业际光电股份有限公司、东莞市平波电子有限公司的100%股权,深圳市比亚迪电子部品件有限公司100%；深圳业际光电股份有限公司100%；东莞市平波电子有限公司100%,35.2,人民币,否,无,比亚迪
002596,海南瑞泽,2015-06-03,M927490678,东方财富网,海南瑞泽,大兴集团等8名交易对方,大兴园林股权,100.00%,4.5,人民币,否,无,大兴园林股权
002600,江粉磁材,2014-05-20,Q1622294826,中证网,江粉磁材,无,五环钛业股权,100.00%,6.32,人民币,否,无,五环钛业股权
002601,佰利联,2015-06-05,Q1790346850,凤凰财经,佰利联,无,龙蟒钛业股权,100.00%,90.0,人民币,否,无,龙蟒钛业股权
002602,世纪华通,2014-01-21,G518090284,新浪,世纪华通,王佶、汤奇青、任向晖；邵恒、蔡伟青、天神互动,天游软件100%股权、七酷网络100%股权,天游软件100%；七酷网络100%,18.0,人民币,否,无,天游软件100%股权、七酷网络100%股权
002604,龙力生物,2015-12-09,L443141463,中国青年网,龙力生物,无,快云科技、兆荣联合两公司各100%股权,快云科技100%；兆荣联合两公司各100%,10.15,人民币,否,无,快云科技、兆荣联合两公司各100%股权
002608,*ST舜船,2016-04-29,H1007069559,中国证券网,*ST舜船,国信集团,江苏信托81.49%的股权、新海发电89.81%的股权、国信扬电90%的股权、射阳港发电100%的股权、扬州二电45%的股权、国信靖电55%的股权、淮阴发电95%的股权、协联燃气51%的股权,江苏信托81.49%；新海发电89.81%；国信扬电90%；射阳港发电100%；扬州二电45%；国信靖电55%；淮阴发电95%；协联燃气51%,210.13,人民币,否,无,国信集团
002610,爱康科技,2016-09-05,R1902131475,和讯网,爱康科技,爱康实业、爱康国际,爱康光电股权,100.00%,9.6,人民币,否,无,爱康光电股权
002611,东方精工,2016-08-19,D66451331,中财网,东方精工,普莱德,普莱德股权,100.00%,47.5,人民币,否,无,普莱德
002612,朗姿股份,2015-04-14,K466229904,新浪,朗姿股份,无,联众28.9%股份,28.90%,11.93,人民币,否,无,联众28.9%股份
002614,蒙发利,2015-12-21,E1773721008,凤凰财经,蒙发利,MEDISANA的8名主要股东,MEDISANA约75.31%的股份,75.31%,1.85,人民币,否,无,MEDISANA的8名主要股东
002616,长青集团,2013-06-23,Q628996891,和讯网,长青集团,中钢设备、金隅集团、佰能共合和赵庆锋、孙丽等43名自然人；陈立刚、黄学科、刘强、王志强,佰能电气100%股权；佰能蓝天6.42%股权,佰能电气100%；佰能蓝天6.42%,2.77,人民币,否,无,佰能电气100%股权；佰能蓝天6.42%股权
002617,露笑科技,2015-04-28,E579194437,财经网,露笑科技,无,三木通信股权,100.00%,11.5,人民币,否,无,三木通信股权
002619,巨龙管业,2014-05-22,Q1339136097,每日财经网,巨龙管业,无,商艾格拉斯股权,100.00%,30.0,人民币,否,无,商艾格拉斯股权
002624,完美环球,2016-01-07,N639140267,砍柴网,完美环球,完美数字科技、石河子骏扬,完美世界100%股权,100.00%,120.0,人民币,否,无,完美世界100%股权
002626,金达威,2015-06-29,D1237201401,东方财富网,金达威,美国Vitatech公司,Vitatech公司主要经营性资产,0,5.95,人民币,否,无,美国Vitatech公司
002629,仁智油服,2014-07-07,C1890223119,东方财富网,仁智油服,无,PO1的100%股权,100.00%,5.4,人民币,否,无,PO1的100%股权
002630,华西能源,2015-06-08,P2025903802,金融界,华西能源,无,天河环境股权,60.00%,16.8,人民币,否,无,天河环境股权
002631,德尔未来,2016-03-24,P386307912,金融界,德尔未来,无,博昊科技股权、烯成石墨烯股权,博昊科技70%；烯成石墨烯79.66%,6.05,人民币,否,无,博昊科技股权、烯成石墨烯股权
002632,道明光学,2016-10-25,A1554221256,中金在线,道明光学,无,华威新材料100%股权,100.00%,3.5,人民币,否,无,华威新材料100%股权
002633,申科股份,2014-06-30,D822942311,南方财富,申科股份,无,海润影视100%股权,100.00%,25.22,人民币,否,无,海润影视100%股权
002633,ST申科,2016-03-24,L2011212904,中国网,ST申科,无,紫博蓝股权,100.00%,21.0,人民币,否,无,紫博蓝股权
002633,*ST申科,2016-03-24,K41218422,砍柴网,ST申科,无,紫博蓝股权,100.00%,21.0,人民币,否,无,紫博蓝股权
002637,赞宇科技,2017-10-23,F2009073273,金融界,赞宇科技,无,新天达美73.82%股权,73.82%,7.07,人民币,否,无,新天达美73.82%股权
002638,勤上光电,2016-01-04,H238385307,凤凰财经,勤上光电,杨勇、华夏人寿,广州龙文股权,100.00%,20.0,人民币,否,无,广州龙文股权
002639,雪人股份,2013-08-30,G2093839648,网易,雪人股份,无,晶雪冷冻100%股权,100.00%,4.48,人民币,否,无,晶雪冷冻100%股权
002640,百圆裤业,2014-07-17,L517600945,和讯网,百圆裤业,徐佳东、李鹏臻、田少武、深创投、红土创投,环球易购100%的股权,100.00%,10.32,人民币,否,无,环球易购100%的股权
002640,跨境通,2016-12-22,A1924781824,TechWeb,跨境通,周敏、龚炜、江伟强、沈寒、陈巧芸、李侃；百伦投资、安赐互联、银穗资产、智盛创投,优壹电商100%股权、百伦科技84.6134%,优壹电商100%；百伦科技84.6134%,21.99,人民币,否,无,优壹电商100%股权、百伦科技84.6134%
002642,荣之联,2013-05-27,K1324518678,新浪,荣之联,上海翊辉投资管理有限公司、上海奥力锋投资发展中心（有限合伙）,北京车网互联科技股份有限公司股权,75.00%,5.63,人民币,否,无,北京车网互联科技股份有限公司股权
002643,万润股份,2015-10-20,A1105618227,金融界,万润股份,无,国MP公司股权,100.00%,8.5,人民币,否,无,国MP公司股权
002645,华宏科技,2015-05-31,P301589026,东方财富网,华宏科技,无,江苏威尔曼科技股份有限公司股权,100.00%,8.13,人民币,否,无,江苏威尔曼科技股份有限公司股权
002647,宏磊股份,2016-09-13,A662535916,网易,宏磊股份,张军红,广东合利金融科技服务有限公司90%股权,90.00%,14.0,人民币,否,无,张军红
002648,卫星石化,2012-01-19,D1554402180,凤凰财经,卫星石化,浙江聚龙石油化工有限公司及其全体现有股东黄瑶瑜、何水、厉云国,聚龙石化股权,100.00%,1.37,人民币,否,无,聚龙石化股权
002650,加加食品,2018-07-11,L1836750182,和讯网,加加食品,大连金沐、励振羽等13名交易对方,金枪鱼钓100%股权,100%,47.1,人民币,否,无,金枪鱼钓100%股权
002654,万润科技,2017-09-01,L103567066,东方财富网,万润科技,无,信立传媒100%股权,100.00%,7.65,人民币,否,无,信立传媒100%股权
002655,共达电声,2015-12-04,D1380113723,和讯网,共达电声,无,西安曲江春天融和影视文化有限责任公司股权、北京乐华圆娱文化传播股份有限公司股权,西安曲江春天融和影视文化有限责任公司100%；北京乐华圆娱文化传播股份有限公司100%,41.2,人民币,否,无,西安曲江春天融和影视文化有限责任公司股权、北京乐华圆娱文化传播股份有限公司股权
002663,普邦园林,2015-03-16,Q800316544,凤凰财经,普邦园林,无,深蓝环保股权,100.00%,4.42,人民币,否,无,深蓝环保股权
002665,首航节能,2014-03-17,A1621709908,凤凰财经,首航节能,首航波纹管,新疆西拓100%股权,100.00%,10.5,人民币,否,无,首航波纹管
002669,康达新材,2017-10-19,P1138493920,金融界,康达新材,无,必控科技的68.15%股权,68.15%,3.14,人民币,否,无,必控科技的68.15%股权
002670,华声股份,2015-11-05,L1389708076,搜狐,华声股份,无,国盛证券100%股权,100.00%,69.3,人民币,否,无,国盛证券100%股权
002671,龙泉股份,2015-09-29,G1545124012,东方财富网,龙泉股份,朱全明、朱全洪、高雪清、张兴平、茅昌牛、施建洪、徐李平、马永军、金虎、刘建昌、贾秋华、王晓军、刘宵晴、边友刚和鲁证创业投资有限公司,新峰管业100%股权,100.00%,5.0,人民币,否,无,新峰管业100%股权
002672,东江环保,2017-09-28,P1774890387,北极星电力,东江环保,南京万德斯、河北立辰；佛山市万兴隆,万德斯（唐山曹妃甸）环保科技有限公司80%股权；佛山市富龙环保30%股权,万德斯（唐山曹妃甸）环保科技有限公司80%；佛山市富龙环保30%,1.784,人民币,否,无,南京万德斯、河北立辰；佛山市万兴隆
002675,东诚药业,2015-05-08,N1807602835,南方财富,东诚药业,无,成都云克药业有限责任公司52%的股权,52.00%,7.5,人民币,否,无,成都云克药业有限责任公司52%的股权
002680,黄海机械,2015-07-17,D1106075406,长城网,黄海机械,长春长生,长春长生,0,55.0,人民币,否,无,长春长生
002681,奋达科技,2014-09-14,A163200044,和讯网,奋达科技,无,欧朋达科技有限公司100%的股权,100.00%,11.18,人民币,否,无,欧朋达科技有限公司100%的股权
002682,龙洲股份,2016-07-05,L1399904815,中国证券网,龙洲股份,兆华投资等5名交易对方,天津兆华领先股份有限公司100%股权,100.00%,12.4,人民币,否,无,兆华投资等5名交易对方
002684,猛狮科技,2015-03-03,N416753375,东方财富网,猛狮科技,屠方魁等17名交易方,华力特股权,100.00%,6.6,人民币,否,无,华力特股权
002685,华东重机,2016-08-21,N1021655533,中国证券网,华东重机,无,中视合利100%股权、青阳传播100%股权,中视合利100%；青阳传播100%,14.7,人民币,否,无,中视合利100%股权、青阳传播100%股权
002686,亿利达,2015-08-20,E98936582,证券之星,亿利达,无,科技型新材料制造企业资产,0,2.0,人民币,否,无,科技型新材料制造企业资产
002689,博林特,2014-12-22,M1166496277,和讯网,博林特,远大集团,远大环境100%股权、智能磨削机器人系列技术,100.00%,2.88,人民币,否,无,远大集团
002693,双成药业,2015-02-02,F1919470845,金融界,双成药业,奥鹏投资、巨科实业,杭州澳亚100%股权、奥鹏投资100%股权,杭州澳亚100％；奥鹏投资100％,15.0,人民币,否,无,奥鹏投资、巨科实业
002696,百洋股份,2016-05-06,F328927309,网易,百洋股份,华太药业,华太药业100%股权,100.00%,6.8,人民币,否,无,华太药业
002707,众信旅游,2014-09-15,C794435979,东方财富网,众信旅游,无,竹园国旅股权,70.00%,6.3,人民币,否,无,竹园国旅股权
002712,思美传媒,2015-07-16,F1526041633,东方财富网,思美传媒,无,爱德康赛股权,100.00%,3.25,人民币,否,无,爱德康赛股权
002716,金贵银业,2015-08-06,R1228709418,凤凰财经,金贵银业,无,西藏金和矿业有限公司100%股权,100.00%,8.26,人民币,否,无,西藏金和矿业有限公司100%股权
002717,岭南园林,2015-05-19,R1785330701,网易,岭南园林,无,恒润科技股权,100.00%,5.5,人民币,否,无,恒润科技股权
002719,麦趣尔,2014-08-25,F101739327,东方财富网,麦趣尔,无,浙江新美心食品工业有限公司100%股权,100.00%,2.98,人民币,否,无,浙江新美心食品工业有限公司100%股权
002721,金一文化,2014-09-18,L1578443665,和讯网,金一文化,无,越王珠宝股权,100.00%,9.0,人民币,否,无,越王珠宝股权
002723,金莱特,2019-10-27,P1738459153,和讯网,金莱特,中建国信海绵城市建设有限公司、姜旭,国海建设100%股权,100%,1.5,人民币,否,无,国海建设100%股权
